columns,sample,human_detected,csv_detected,id
y,"['6281036.4', '6285812.2', '6276638.54', '6278330.69', '6278389.4', '6286353.7', '6282652.86', '6278788.92', '6283403.61', '6288538.0']",latitude_l93,latitude_l93,23e66e51-fb3a-4e83-83db-43338bf5fbce
hor_y,"['6570352.561583571', '6571075.743971151', '6570777.962564471', '6570668.088874455', '6570220.2282029325', '6570417.346910353', '6570009.661844998', '6571161.013814607', '6570950.750690842', '6570196.021038773']",latitude_l93,latitude_l93,5a7ac4ff-d6ce-4062-9937-490ca1a1877f
dp_y,"['6570179.209243104', '6569682.9408083465', '6570849.717103481', '6570032.623815341', '6570379.618003207', '6570946.7756149275']",latitude_l93,latitude_l93,c5f6499e-3225-4330-a9b9-e406a80071bd
y,"['6842005.2007', '6871521.4701', '6859049.2394', '6862508.386', '6862186.2617', '6853448.5114', '6853390.9843', '6864186.9211', '6855369.2195', '6858510.1507']",latitude_l93,latitude_l93,0754a810-8c56-4f9b-b762-edd5c5a9e002
yF,"['6376042,78', '6881321,34', '6842911,26', '6843870,96', '6846681,21', '6397876,02', '6781628,07', '6927579,4', '6322197,54', '6851258,58']",latitude_l93,latitude_l93,5254aed0-95ca-4a6a-beed-c5953ce537a4
Y,"['6423110.6', '6422546.6', '6394622.6', '6429916.1', '6424728.0', '6443210.2', '6423880.9', '6372215.4', '6472468.2', '6421302.6']",latitude_l93,latitude_l93,88f0eaac-cddc-48af-a602-49155b54d90a
Y,"['6749089.29', '6754063.62', '6767755.58', '6749415.18', '6757372.96', '6787002.24', '6758381.01', '6757180.31', '6766387.6', '6765982.47']",latitude_l93,latitude_l93,bc8d332e-09be-4cf2-9206-e6a6ad0c9970
yF,"['7017472,13', '6797555,66', '6595594,81', '6485150,51', '6904229,91', '6928625,96', '6257555,35', '6753934,86', '6946402,83', '6513471,47']",latitude_l93,latitude_l93,211d0973-61f8-4d05-afeb-0a4751113d11
Y Fin (lambert93),"['6841968.567554006', '6655716.180161166', '6843856.75530714', '6541196.909209003', '6954624.644643269', '6510800.622366968', '6109212.646996952', '6857007.060400003', '6860637.162181947', '6631433.367290658']",latitude_l93,latitude_l93,113d5eb1-ed28-4c2b-a63e-28db94233bd3
Y_L93,"['6868265.7908000015', '6868286.260600002', '6867226.815400002', '6865920.8457', '6866241.863400001', '6866891.932599999', '6866290.892900001', '6866639.578000003', '6867383.281800003', '6864825.063200002']",latitude_l93,latitude_l93,09dd14d1-bf53-4bb8-8023-767105e1f2de
Y,"['6864064.4177', '6861541.3571', '6864273.3082', '6860876.4296', '6863413.2453', '6858379.1431', '6861342.591', '6861904.1495', '6864688.8316', '6861842.1575']",latitude_l93,latitude_l93,b7f0f502-6c0a-4a2f-8635-990be3db0223
POINT_Y,"['6906473.065310001', '6957512.4819', '6853746.082790001', '6900897.28806', '6827557.1707', '6868508.531910001', '6958554.6256', '6855214.81008', '6897926.24806', '6905754.03974']",latitude_l93,latitude_l93,3c2d6f72-a6e1-43ba-9a4c-49217817dc38
Y Debut (lambert93),"['6848001.68314266', '6788762.762185146', '6420887.543985372', '6883257.716234555', '6517697.939097574', '6451259.55776085', '7059722.379021633', '7059598.059607187', '6649497.094952449', '6452953.7063767575']",latitude_l93,latitude_l93,0a868357-d8c2-4bb3-9a48-ef2244dfc027
yF,"['6748918,05', '6726426,5', '6514172,36', '6843258,95', '6773133,49', '7031558,11', '6838618,97', '7096185,02', '6860990,76', '6477361,33']",latitude_l93,latitude_l93,230777d4-2e8f-47ad-92b2-c04aa6ff8c52
yD,"['7055106,48', '6276107,51', '6501192,67', '6854692,89', '6684834,92', '6784745,93', '6611237,26', '7037923,29', '6571819,57', '6848191,97']",latitude_l93,latitude_l93,60e80f69-62c2-4b9c-9f79-b6eeea9cdc4c
Y,"['6423110.6', '6422546.6', '6394622.6', '6429916.1', '6424728.0', '6443210.2', '6423880.9', '6372215.4', '6472468.2', '6421302.6']",latitude_l93,latitude_l93,66df6668-93cb-42c7-899c-80b917598523
y,"['6912483,49', '7019102,61', '6692811,81', '6334617,21', '6861009,19', '6283459,28', '6839077,66', '6901857,06', '6744425,33', '6206515,8']",latitude_l93,latitude_l93,3e582cfe-79e1-4955-b6a5-1a8bf004bdca
Y_L93,"['6854396.626', '6854855.487000001', '6852564.159', '6852261.031', '6851620.8', '6852856.9', '6854598.914', '6854864.722999999', '6855246.55', '6856959.582']",latitude_l93,latitude_l93,8d5f9898-3fc4-4a34-b237-8e4e4a543952
y,"['6918893,4', '6853886,99', '6508943,95', '6792846,9', '6885665,22', '6291937', '6830338,54', '6838671,47', '6415822,2', '6772764,43']",latitude_l93,latitude_l93,9b582ba1-4fc4-4e7b-b3af-309882ed414d
y,"['6472471.27', '6471117.05', '6470291.1', '6472171.97', '6470647.71', '6470932.19', '6470619.51', '6471322.28', '6470926.61', '6471599.88']",latitude_l93,latitude_l93,524ee3f3-0979-41fd-8b07-7cc38bd19dfb
Y,"['6835487.70707', '6847606.3511', '6833002.45064', '6803830.76913', '6815846.73914', '6832910.288980001', '6816458.26132', '6801517.109619999', '6788313.34305', '6776632.71483']",latitude_l93,latitude_l93,cf1ac459-7780-4c5b-b245-541fd4779c97
Y Debut (lambert93),"['6372376.838944145', '6231751.07822571', '6247756.6218548035', '6704076.932850105', '6775366.548936238', '6865737.124603298', '6957506.220932195', '6864396.017962385', '6399647.564197124', '6246433.6551689925']",latitude_l93,latitude_l93,2f204d3f-4274-42fb-934f-4a73954e0c4e
y,"['6842005.2007', '6871521.4701', '6859049.2394', '6862508.386', '6862186.2617', '6853448.5114', '6853390.9843', '6864186.9211', '6855369.2195', '6858510.1507']",latitude_l93,latitude_l93,59b1c53d-c5d3-44ea-8252-4dc9cbf3c2ee
POINT_Y,"['6906473.065310001', '6957512.4819', '6853746.082790001', '6900897.28806', '6827557.1707', '6868508.531910001', '6958554.6256', '6855214.81008', '6897926.24806', '6905754.03974']",latitude_l93,latitude_l93,f0de4f26-9e53-4986-ad90-c3f3be756447
yF,"['7039196,43', '6419105,24', '6717913,58', '6901568,34', '6450575,79', '6287642,53', '7027703,66', '6385315,85', '6621529,72', '6620892,37']",latitude_l93,latitude_l93,2201e840-8db8-4a1a-9021-45113b3ff7ce
y,"['6530589.16', '6529826.06', '6530710.87', '6530760.58', '6527446.37', '6528995.47', '6531075.72', '6530311.24', '6529910.34', '6530303.09']",latitude_l93,latitude_l93,469ffc93-efdd-4cfc-ba73-27bad6906f0a
Y (lambert93),"['7064866.984099999', '7058567.4734999975', '7063958.120900001', '7062653.185800001', '7065615.7892999975', '7061988.2524', '7052001.4505', '7056412.675299997', '7057721.343800001', '7050053.789000001']",latitude_l93,latitude_l93,792c84e4-8128-4d61-a24a-deaa25442b6f
yD,"['6864547,84', '6268560,64', '6313422,33', '6528435,24', '6567080,13', '6244022,36', '6499761,39', '6520885,26', '6807152,32', '6799992,48']",latitude_l93,latitude_l93,53b608e7-c6ac-460c-ba98-945e9d5bd820
yD,"['6577296,52', '6243354,96', '7055965,58', '6331926,88', '6275965,09', '7027623,34', '6278483,03', '6933884,11', '6816675,8', '6783652,11']",latitude_l93,latitude_l93,fd7a3acb-37f1-4a6e-a520-a963c838000a
yF,"['6208271,18', '6803912,31', '6808595,56', '6853311,97', '6656973,79', '6839085,6', '7073930,18', '6507725,2', '6774557,61', '6873943,2']",latitude_l93,latitude_l93,aab62613-5269-4fb1-a3fc-bb21a39ded0b
Y Fin (lambert93),"['6750161.11473328', '6701269.706239683', '6258028.714200198', '6865806.0304675875', '6805228.78971491', '6424044.705806884', '6805255.392594319', '6866331.870811178', '6521370.303038073', '6781549.855972637']",latitude_l93,latitude_l93,c834863f-523d-4241-8cfb-f59256d245e9
Y (lambert93),"['6847260.406500001', '6533425.7436', '6775686.5517', '6256347.9783999985', '6737578.2249', '6762387.4104', '6854591.2916', '6929402.5396', '6891846.2677000025', '6866685.388599998']",latitude_l93,latitude_l93,43727c5d-84fc-43f5-8813-2c2546a9ba8e
yF,"['6246276,72', '6415255,42', '6565674,35', '6905406,95', '6800526,12', '6920846,65', '6832018,04', '6608803,29', '6893328,47', '6354687,42']",latitude_l93,latitude_l93,36bcec0e-d321-44aa-b7e4-54420520f493
POINT_Y,"['6906473.065310001', '6957512.4819', '6853746.082790001', '6900897.28806', '6827557.1707', '6868508.531910001', '6958554.6256', '6855214.81008', '6897926.24806', '6905754.03974']",latitude_l93,latitude_l93,f889a706-c668-4ae6-b5e7-c0c8f9213aee
y,"['6790460.287357435', '6790856.3609508285', '6801457.1831283225', '6798895.307724636', '6790899.621984676', '6793990.618818978', '6789175.054743717', '6789856.93904203', '6802019.79077233', '6791091.7482197685']",latitude_l93,latitude_l93,ac13c616-9b61-4c70-bd54-1c4f49ade71c
yD,"['6921226,83', '6852667,48', '6932657,97', '6882997,32', '6437590,59', '6935740,93', '6850241,01', '6771621,61', '6621480,34', '6445172,19']",latitude_l93,latitude_l93,c971a05b-dc7f-49fb-a088-44be2ac612ca
yF,"['6836479,52', '6709805,02', '6728633,28', '6447991,23', '6393823,46', '6936846,22', '6692743,71', '6972259,75', '6514019,5', '6780853,6']",latitude_l93,latitude_l93,063ca209-8b3f-4682-9b37-f0b3c52a2cd1
yF,"['6362724,53', '7061850,05', '6847066,25', '6569232,25', '6839163,41', '6859493,54', '6571662,62', '6501825,1', '6571806,41', '6449885,48']",latitude_l93,latitude_l93,0c36189a-1431-44f1-8fdc-0ffcb5a70d16
yD,"['6426152,09', '6990418,63', '6870595,85', '6930294,83', '6262287,34', '6793373,2', '6803225,01', '6865593,38', '6531684,34', '6513811,45']",latitude_l93,latitude_l93,aa19b015-2d88-495d-8063-dc76167727bf
yF,"['6695004.03', '6827649.87', '7019316.79', '6702352.68', '6501134.22', '6830408.58', '6260715.09', '6923355.57', '6828488.14', '6848117.7']",latitude_l93,latitude_l93,cb155393-dabc-475b-85b0-439c6873b701
y,"['7192941.3124174485', '7193149.004236295', '7190679.542649265', '7191913.087102638', '7191126.1009018235', '7193919.583982193', '7193539.893132067', '7191505.380876613', '7193869.405903075', '7190916.905875786']",latitude_l93,latitude_l93,c81a859d-4b7c-47ca-81ef-4eab575038ba
Coordonnées Y du point de prélèvement,"['6423483.66151932', '6423483.66151932', '6423483.66151932', '6423483.66151932']",latitude_l93,latitude_l93,b44f6c5f-e003-4610-9eed-ef18844a0bff
yF,"['7054846,98', '6276354,7', '6501410,32', '6854638,99', '6684864,56', '6784597,55', '6611561,45', '7037846,28', '6571831,5', '6848197,14']",latitude_l93,latitude_l93,60e80f69-62c2-4b9c-9f79-b6eeea9cdc4c
y,"['6507859.73', '6507580.31', '6508528.07', '6508111.92', '6508212.52', '6507834.24', '6509971.35', '6508516.49', '6507586.22', '6507987.84']",latitude_l93,latitude_l93,adedba0d-0539-44f5-adc1-bead5555efde
Coordonnées Y du point de prélèvement,"['6423483.66151932', '6423483.66151932', '6423483.66151932', '6423483.66151932']",latitude_l93,latitude_l93,797f5ed7-a614-4825-baeb-00fbef52675c
Y Debut (lambert93),"['6750035.759320786', '6702039.198286074', '6258893.18699975', '6866011.532136703', '6837754.149102051', '6424045.150829111', '6804671.547162365', '6865974.270850039', '6520753.927941882', '6784392.04984862']",latitude_l93,latitude_l93,c834863f-523d-4241-8cfb-f59256d245e9
Coordonnées Y du point de prélèvement,"['6423483.66151932', '6423483.66151932', '6423483.66151932', '6423483.66151932']",latitude_l93,latitude_l93,b2fac7f2-57ad-423b-886d-912a330ff9a6
POINT_Y,"['6906473.065310001', '6957512.4819', '6853746.082790001', '6900897.28806', '6827557.1707', '6868508.531910001', '6958554.6256', '6855214.81008', '6897926.24806', '6905754.03974']",latitude_l93,latitude_l93,6bba1b9b-ffa1-4005-bc8e-09a24dc28175
y,"['6843201,16', '6336707,43', '6614734,11', '6516818,06', '6258894,59', '6762982,59', '6835479,86', '6772436,94', '6424952,08', '6558265,99']",latitude_l93,latitude_l93,d0ec3057-49ee-400b-9104-37bdadc1171e
y,"['6276517.92', '6276416.73', '6275982.63', '6276010.29', '6276557.0', '6277615.0', '6275121.3', '6277878.96', '6276271.2', '6278224.07']",latitude_l93,latitude_l93,4bf306d0-76d7-4b27-be0f-ed9162f0b087
yD,"['7055106,48', '6276107,51', '6501192,67', '6854692,89', '6684834,92', '6784745,93', '6611237,26', '7037923,29', '6571819,57', '6848191,97']",latitude_l93,latitude_l93,bb85f29c-be2b-4fce-9086-b39559aa01d8
y,"['6861673.7301', '6860384.4512', '6863866.8329', '6863150.7891', '6853763.8273', '6860508.2454', '6861005.6876', '6873974.0035', '6854206.2278', '6865663.5244']",latitude_l93,latitude_l93,613fb151-8ccd-4ec9-a5f8-7d66528e8939
y,"['7192044.6301', '7191030.6411', '7192349.5944', '7190542.0677', '7192829.1909', '7191927.1704', '7191191.2866', '7190698.4866', '7190990.5229', '7191424.6119']",latitude_l93,latitude_l93,3de11964-96df-49db-9b6a-e8f980e14a21
Y,"['6856450,37', '6856580,46', '6856111,7', '6856631,36', '6855942,85', '6856848,46', '6856118,88', '6856254,95', '6856111,7']",latitude_l93,latitude_l93,cd643d1c-c5be-4097-bfa8-b1d0b805e42c
yD,"['6880830,54', '6229571,1', '6880801,18', '6786802,16', '6840316,47', '6378286,92', '6839110,45', '6586333,13', '6512375,6', '6815097,21']",latitude_l93,latitude_l93,bc342236-c9c5-44de-8646-e7d41bbce056
yD,"['6838261,75', '6277091,94', '6203107,05', '6809336,74', '6891322,47', '6385112,55', '6275093,09', '6827075,69', '6601386,46', '6920707,86']",latitude_l93,latitude_l93,784b0256-8708-4ffc-aaec-cf34097ee561
yF,"['6865629,71', '6268581,28', '6313325,93', '6528125,04', '6567063,18', '6244269,04', '6499671,9', '6520552,32', '6807212,73', '6800182,45']",latitude_l93,latitude_l93,9dfff786-ea28-40b4-8fb7-96f553ea5f41
yD,"['6586451,2', '7031335,75', '6877719,68', '6899361,43', '6842758,64', '7034527,45', '6908606,28', '6921853,78', '6838335,48', '6279802,59']",latitude_l93,latitude_l93,b7da664c-176d-47f0-a4af-6c092a5827dd
yD,"['6864547,84', '6268560,64', '6313422,33', '6528435,24', '6567080,13', '6244022,36', '6499761,39', '6520885,26', '6807152,32', '6799992,48']",latitude_l93,latitude_l93,9dfff786-ea28-40b4-8fb7-96f553ea5f41
yF,"['6250826,86', '6594473,22', '6812019,11', '6277226,72', '6387507,83', '6867466,71', '6865048,35', '6914097,64', '6644409,65', '6930389,75']",latitude_l93,latitude_l93,bfec5c12-d7b7-4ea5-9b0b-34751b6b6898
Coordonnées Y du point de prélèvement,"['6423483.66151932', '6423483.66151932', '6423483.66151932', '6423483.66151932']",latitude_l93,latitude_l93,6473bc21-fbbb-493a-b44c-b48b1151070a
y,"['6852845.071169999', '6856296.374340001', '6849754.81312', '6853169.17365', '6857566.30865', '6853603.70336', '6860022.878219999', '6872140.59777', '6854562.04075', '6883277.206730001']",latitude_l93,latitude_l93,c63b051a-a6ff-4cbb-9298-fdcb68d17542
Y,"['6423110.6', '6422546.6', '6394622.6', '6429916.1', '6424728.0', '6443210.2', '6423880.9', '6372215.4', '6472468.2', '6421302.6']",latitude_l93,latitude_l93,4a8f2dad-f711-4dae-942e-69cf35627c81
Y Fin (lambert93),"['6465467.702287952', '6456512.015516248', '6864061.097422542', '6900257.2245734725', '6604850.188878435', '6225741.727809358', '6466965.141605595', '7004391.18592495', '6427911.532431296', '6776720.396378618']",latitude_l93,latitude_l93,58cc9765-c5ae-4c81-a00e-b6afa6ad4288
POINT_Y,"['6906473.065310001', '6957512.4819', '6853746.082790001', '6900897.28806', '6827557.1707', '6868508.531910001', '6958554.6256', '6855214.81008', '6897926.24806', '6905754.03974']",latitude_l93,latitude_l93,ee03abe9-a0e3-4ad1-acdf-16be5ea30133
Y_L93,"['6865804.1985', '6865776.179499999', '6866230.149500001', '6866415.3445000015', '6865569.0218', '6867858.130600003', '6865886.393100001', '6865886.636599999', '6868186.925799998', '6865493.642099999']",latitude_l93,latitude_l93,d5d67344-4753-43c2-94a0-e8f464d1240e
yF,"['6614259,91', '6265714,79', '6272932,03', '6462275,29', '6628731,64', '6510406,3', '6874358,91', '6874298,87', '6876364,08', '6881908,1']",latitude_l93,latitude_l93,1388596f-b6f5-4bc3-ac38-409103433ced
y_cc48,"['7230795.16219469', '7222226.08445822', '7224816.91080388', '7221658.56918401', '7219936.110234199', '7233535.85055823', '7220117.95048607', '7222950.75500463', '7222989.53106608', '7218215.61336424']",latitude_l93,latitude_l93,245a7c3d-4c3f-453c-ac4a-a59452bee520
yD,"['6846504,46', '6269533,98', '6955474,03', '6938347,29', '6837036,45', '6836351,71', '6905378,6', '6791931,74', '6560265,96', '6757484,32']",latitude_l93,latitude_l93,a0b50215-a9e5-47a7-b579-437218b4309c
yD,"['6871477,67', '6858807,62', '6941364,16', '6490524,83', '6513233,59', '6519943,99', '6941683,22', '7069461,75', '6272902,47', '6314599,65']",latitude_l93,latitude_l93,9c2f4241-b043-45a6-bdc1-9c3baed33dc7
POINT_Y,"['6906473.065310001', '6957512.4819', '6853746.082790001', '6900897.28806', '6827557.1707', '6868508.531910001', '6958554.6256', '6855214.81008', '6897926.24806', '6905754.03974']",latitude_l93,latitude_l93,81c069a4-4178-41ae-baa6-7955a00b4b24
yD,"['6444100,15', '6874940,67', '6612522,78', '6901568,34', '6839085,6', '6958010,96', '6511202,48', '6644881,1', '6882180,24', '6991369,25']",latitude_l93,latitude_l93,7caf8d7a-c62a-4428-a41b-53021eafa8d5
Y_L93,"['6794566.1158', '6769891.6511', '6785869.6394', '6851743.6306', '6847785.651000001', '6780904.9456', '6791429.1845', '6847143.2923', '6838912.6325', '6780459.075']",latitude_l93,latitude_l93,1e6e48c3-818f-4594-89c0-e03a78149b72
Y_L93,"['6850334.97834', '6850529.7464', '6850696.514102', '6850320.591621', '6850728.489642', '6850738.62113', '6850438.053392', '6850437.9698830005', '6850514.464232', '6850702.549255']",latitude_l93,latitude_l93,494f0c4f-475f-4538-a250-17cb4244f1e1
y,"['6848570.0', '6835813.9', '6812291.2', '6857800.1', '6816377.2', '6861721.0', '6811246.1', '6829040.9', '6861323.0', '6849538.4']",latitude_l93,latitude_l93,f302684e-931e-4fb5-a01d-fde1300df04d
Y (lambert93),"['6621148.187800001', '6761221.585900001', '6679808.701000001', '6525641.160700001', '6449667.067400001', '6392311.974399999', '6621148.621199999', '6841310.491999999', '6709666.0119', '6478801.907200001']",latitude_l93,latitude_l93,f638ab4a-2abe-4649-9aae-cf23053b48eb
yD,"['6880830,54', '6229571,1', '6880801,18', '6786802,16', '6840316,47', '6378286,92', '6839110,45', '6586333,13', '6512375,6', '6815097,21']",latitude_l93,latitude_l93,9045452c-f6a6-4e13-b82c-6f55e671656d
yF,"['7054846,98', '6276354,7', '6501410,32', '6854638,99', '6684864,56', '6784597,55', '6611561,45', '7037846,28', '6571831,5', '6848197,14']",latitude_l93,latitude_l93,bb85f29c-be2b-4fce-9086-b39559aa01d8
