columns,sample,human_detected,csv_detected,id,,,,,,,,,,,,,,,,,,,,,,adresse
Code Groupe Culture,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 11]""",,,18658e27-e7e5-4dee-a3c8-ee2f9c840f8c,,,,,,,,,,,,,,,,,,,,,,
Libellé Groupe Culture,"""[Fourrage, Autres cultures industrielles, Vergers, Tournesol, Autres oléagineux, Divers, Légumineuses à grains, Protéagineux, Fruits à coque, Vignes]""",,,18658e27-e7e5-4dee-a3c8-ee2f9c840f8c,,,,,,,,,,,,,,,,,,,,,,
Num_Acc,"""[201300000001, 201300000002, 201300000003, 201300000004, 201300000005, 201300000006, 201300000007, 201300000008, 201300000009, 201300000010]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
an,"""[13]""",,code_departement,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
mois,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
jour,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
hrmn,"""[1, 2, 3, 4, 5, 6, 8, 9, 10, 12]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
lum,"""[1, 2, 3, 4, 5]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
agg,"""[1, 2]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
int,"""[1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
atm,"""[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
col,"""[1, 2, 3, 4, 5, 6, 7]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
com,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
adr,"""[7-9, FORGUE (RUE DU PROF, 00, RUE ABBE DE L EPEE, 20, PINTEVILLE (BOULEVAR, RUE DU JARDIN PUBLIC, 23, AVENUE DE MESSINE, 226, RUE HENRI DESBALS, 80, RUE CHARLES CHAUMET, 11, RUE ARISTIDE BRIAND, 0, BUXEROLLES (ROUTE DE), rue du sapin]""",adresse,adresse,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
gps,"""[R, A, M, Y, G]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
lat,"""[0.0, 4325377.0, 4620290.0, 4325378.0, 4358145.0, 4849672.0, 4773953.0, 4882444.0, 4620300.0, 4784142.0]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
long,"""[0.0, -163835.0, 720902.0, 98311.0, -32754.0, 229390.0, 426006.0, -327657.0, 229400.0, 131100.0]""",,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
dep,"""[520, 10, 530, 20, 540, 30, 550, 40, 560, 50]""",code_departement,,18b1a57a-57bf-4bf1-b9ee-dfa5a3154225,,,,,,,,,,,,,,,,,,,,,,
REG,"""[32, 1, 2, 3, 4, 6, 75, 44, 76, 11]""",code_region,code_region,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
DEP,"""[42, 17, 50, 51, 94, 33, 52, 92, 48, 05]""",code_departement,code_departement,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
COMM,"""[22360, 53014, 84072, 17323, 77251, 79202, 57220, 88078, 33243, 35288]""",code_commune_insee,code_commune_insee,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ANNEE_DEPOT,"""[2016, 2017, 2018, 2012, 2013, 2014, 2015]""",year,year,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ID_PC,"""[07029218C0003, 03502716B0019, 0384161810010, 02770118H2934, 0740491800002, 00836218U0004, 06613618P0136, 09001217A0009, 0092151800002, 02141018M0002]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
CAT_MOA,"""[8, 9, 2, 1]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
TYPE_MOA,"""[2]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
RS_D,"""[SAS METHA LILAS, Methanisation Seille Environne, OCTOPUS 59, Systeme de stockage de Mana, GAEC THEVENOUX, EARL DU LANNOU, CROUS Montpellier Occitanie, Societe Civile Immobiliere, GAEC DES PUZES, Ste. Individuelle CATUHE]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
DENOMINATION_D,"""[SCI L2FG, VUAILLAT, SOURIAU, OCTOPUS 59, BERTRAND CONSTRUCTION AMENAGEMENT SAS, EARL DU COMTE, Directeur General - Ecuries du Saut des Vosges, LE MARLANSON, SADE IMMOBILIER, Earl Traon Bihan represente par monsieur Nicol Phi]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SIRET_D,"""[82863726400015, 21290179700101, 83862152200013, 30117044500060, 37959276900028, 32295081700013, 30511995000031, 35178628000013, 32842672100028, 48104483200048]""",siret,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_NUM_D,"""[22A, 360, 979, 50, 354, 94, 194, 52, 644, 650]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_TYPEVOIE_D,"""[CHE, espla, BD, IMP, Allee, route, squar, avenu, Rue d, Grand]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_LIBELLEVOIE_D,"""[MARIE LAURENCIN, LOC IZELLA, ROUTE DE NIMES, LA PEANNIERE, RUE D'ACHY, FRANCOIS DE SOURDIS, place du Chateau, Rue de Lavernhe, de Saint Mards, AVENUE DES CARAÏBES]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_LIEUDIT_D,"""[CASTANET, ZI n_3 Mon Repos, Ferme des 3 Tilleuls, Chaillet, Quartier Trois Ponts, Montputois, B.P. 576, NAJAC HAUT, ZAC de CHAILLOUET, Les Aubiers]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_BP_D,"""[BP 20, 96232, 17, 40441, 2, BP 96, 449, C.S., 102, 30155]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_CP_D,"""[56580, 77300, 69780, 57220, 26160, 73500, 34110, 62910, 91080, 16140]""",code_postal,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_LOCALITE_D,"""[Perols, LA ROCHE NOIRE, BETAILLE, ARC LES GRAY, PLOUARZEL, ROLLAINVILLE, AUREILHAN, LA TRINITE-PORHOET, RENNES, LA BOUILLADISSE]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_CEDEX_D,"""[04, 20, 14, Cedex, 13, 33, 07, 2, 4, 08]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_PAYS_D,"""[131.0, 100.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_NUM_T,"""[360, 5a, 50, 35 B, 94, 52, 319, 140, 203, 6ter]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_TYPEVOIE_T,"""[QUA, Aire, BD, IMP, Allee, route, avenu, Rue d, Grand, lieu-]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_LIBELLEVOIE_T,"""[CHEMIN DES LIAVOLES, LA PEANNIERE, chemin des Bringelliers, RUE DE BERCY, BOULEVARD LEFEBVRE, RUE DE LA BLANCHE PORTE, avenue du Due, rue de la Commune de Paris, LES JARDINS, 511 Chemin des Champagnes]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_LIEUDIT_T,"""[LES SABLIERES, Chaillet, Champ Fleuri, La Fayance, LES GOTHS, Les Aubiers, Maison Alexandra David Neel, RTE D'ALBI, LA COUDRE, LA VILLE]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_BP_T,"""[72, BP 18, 203, 5, 62, 92000, 107, 100, 10]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_CP_T,"""[38680, 22360, 57220, 69780, 26160, 73500, 34110, 62910, 91080, 16140]""",code_postal,code_postal,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_LOCALITE_T,"""[Perols, BETAILLE, ARC LES GRAY, Vire Normandie, PLOUARZEL, ROLLAINVILLE, RENNES, SEBECOURT, LESCHAUX, Landerrouat]""",commune,commune,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ADR_CEDEX_T,"""[3.0, 77317.0, 35530.0, 34096.0, 91152.0, 42002.0, 91128.0, 6205.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
CADASTRE1,"""[87AH, 764C, 515ZC, 08670B, 159ZW, 525DL, 68A, 0104BH, 151C, 285AC]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
CADASTRE2,"""[92AP, 111XR, 20410D, 0201AI, 03670D, 751DL, 397AO, 01890A, 0432AT, 970G]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
CADASTRE3,"""[101AM, 183C, 58AI, 23KN, 172BI, 0102ZW, 20BT, 0136HI, 385AB, 20750B]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
TYPE_EVT,"""[1, 2, 3]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SUPERFICIE_T,"""[0, 8202, 32780, 18, 23, 24602, 16411, 8222, 32, 16417]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
LOTISSEMENT,"""[0.0, 1.0]""",booleen,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
ZAC,"""[0.0]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
AFU,"""[0.0]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
NB_NIV_MAX,"""[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
NATURE_PROJET,"""[1.0, 2.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
I_EXTENSION,"""[0, 1]""",booleen,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
I_SURELEVATION,"""[0, 1]""",booleen,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
I_NIVSUPP,"""[0, 1]""",booleen,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
NB_CHB,"""[0, 1, 2, 3, 4, 5, 8, 9, 10, 11]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_A2,"""[0, 1409, 2311, 137, 2442, 1163, 270, 1935, 400, 2705]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_B2,"""[0.0, 2.0, 1154.0, 517.0, 4871.0, 8.0, 9.0, 137.0, 1163.0, 140.0]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_D2,"""[0, 516, 135, 398, 145, 2582, 292, 3892, 693, 1337]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_E2,"""[0, 193, 26, 325, 5, 1895, 426, 2442, 1163, 15]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_F2,"""[0, 580, 1319, 840, 137, 586, 600, 206, 914, 20]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_A3,"""[0.0, 10.0, 11.0, 14.0, 15.0, 21.0, 23.0, 29.0, 30.0, 32.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_B3,"""[0.0, 1.0, 2.0, 4.0, 6.0, 7.0, 8.0, 12.0, 13.0, 14.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_D3,"""[0, 8, 9, 10, 13, 15, 16, 17, 18, 20]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_E3,"""[0, 1, 2, 3, 5, 7, 8, 9, 10, 11]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_F3,"""[0, 128, 2, 512, 900, 773, 134, 132, 137, 10]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_A4,"""[0, 11, 12, 16, 22, 27, 28, 29, 30, 147485]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_B4,"""[0, 2, 3, 4, 5, 6, 7, 8, 10, 11]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_D4,"""[0.0, 512.0, 2.0, 3.0, 5.0, 6.0, 10.0, 11.0, 15.0, 18.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_E4,"""[0.0, 2561.0, 2.0, 3.0, 4.0, 1.0, 6.0, 7.0, 5.0, 9.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_F4,"""[0, 1, 4, 1030, 7, 8, 10, 11, 15, 18]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_A5,"""[0, 517, 10765, 15, 1042, 531, 535, 24, 539, 540]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_B5,"""[0.0, 512.0, 5.0, 6.0, 7.0, 520.0, 525.0, 526.0, 15.0, 20.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_D5,"""[0, 4, 397, 528, 146, 23, 1817, 157, 288, 49]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_E5,"""[0, 2, 4, 261, 6, 8, 140, 14, 15, 414]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_F5,"""[0, 384, 257, 4, 13, 14, 15, 26, 29, 35]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_A6,"""[0, 28672, 16386, 7170, 512, 517, 6150, 521, 526, 8720]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_B6,"""[0, 2, 3, 517, 2565, 6, 8, 9, 10, 522]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_D6,"""[0, 288, 350, 515, 35, 101, 6750, 13, 430, 785]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_E6,"""[0, 512, 388, 5, 391, 520, 12, 2575, 1039, 17]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_F6,"""[0, 512, 5, 139, 15, 785, 1817, 410, 27, 163]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_A7,"""[0, 2055, 8, 16, 17, 8209, 10260, 25, 35, 4139]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_B7,"""[0, 1, 3, 4, 2052, 6, 7, 5, 9, 10]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_D7,"""[0.0, 121.0, 167.0, 106.0, 150.0, 185.0, 92.0]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_E7,"""[0, 1, 4, 7, 8, 14, 17, 24, 25, 1562]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_F7,"""[0.0, 128.0, 135.0, 9.0, 140.0, 15.0, 150.0, 151.0, 24.0, 153.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_A8,"""[0, 12, 13, 15, 16, 2065, 21, 22, 23, 24]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_B8,"""[0, 4, 2053, 10, 14, 2063, 18, 19, 2068, 20]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_D8,"""[0, 899, 137, 265, 16, 28, 32, 36, 37, 300]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_E8,"""[0, 1536, 6, 7, 521, 10, 13, 15, 17, 532]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_F8,"""[0, 9, 16, 17, 18, 22, 25, 29, 31, 544]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_A9,"""[0.0, 2048.0, 5.0, 6.0, 2058.0, 12.0, 13.0, 18.0, 2067.0, 21.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_B9,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_D9,"""[0, 516, 11, 12, 16, 17, 19, 21, 535, 24]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_E9,"""[0.0, 1.0, 2.0, 3.0, 4.0, 515.0, 7.0, 8.0, 9.0, 10.0]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
SDP_F9,"""[0.0, 256.0, 3971.0, 3.0, 259.0, 135.0, 11.0, 15.0, 528.0, 17.0]""",,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
I_TRANSPORT,"""[0, 1]""",booleen,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
I_ENSETRECH,"""[0, 1]""",booleen,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
I_SANTE,"""[0, 1]""",booleen,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
I_ACTSOCIAL,"""[0, 1]""",booleen,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
I_OUVRAGESPEC,"""[0, 1]""",booleen,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
I_CULTURE,"""[0, 1]""",booleen,booleen,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
TYPE_OPERATION_CONSTR,"""[8, 9, 11, 13, 14]""",,,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
DPC,"""[2018-09-30]""",date,date,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
DATEREELLE_DECISION_FAV,"""[2017-09-20, 2017-11-20, 2017-10-12, 2018-09-03, 2018-04-11, 2018-03-12, 2018-08-07, 2018-06-18, 2017-03-02, 2018-08-28]""",date,date,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
DATEREELLE_DOC,"""[2018-02-15, 2015-11-23, 2018-09-05, 2018-05-14, 2014-11-18, 2015-11-05, 2018-01-01, 2018-06-05, 2018-09-10, 2018-09-03]""",date,date,1aa6f046-5a99-425b-97c2-34748deb6012,,,,,,,,,,,,,,,,,,,,,,
Num_Acc,"""[200700067840, 200700067841, 200700067842, 200700067843, 200700067844, 200700067845, 200700067846, 200700067847, 200700067848, 200700067849]""",,date,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
catr,"""[1, 2, 3, 4, 5, 6, 9]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
voie,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
v1,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
v2,"""[S, N, d, A, m, J, a, G, K, H]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
circ,"""[0, 1, 2, 3, 4]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
nbv,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
pr,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
pr1,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
vosp,"""[0, 1, 2, 3]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
prof,"""[0, 1, 2, 3, 4]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
plan,"""[0, 1, 2, 3, 4]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
lartpc,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
larrout,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
surf,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
infra,"""[0, 1, 2, 3, 4, 5, 6, 7]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
situ,"""[0, 1, 2, 3, 4, 5]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
env1,"""[0, 99, 3]""",,,1d967969-c3d2-45c6-adc7-b3b72a8c6e89,,,,,,,,,,,,,,,,,,,,,,
Num_Acc,"""[201300000001, 201300000002, 201300000003, 201300000004, 201300000005, 201300000006, 201300000007, 201300000008, 201300000009, 201300000010]""",,,1e00e4dd-e204-4a08-9e10-9b8a02791ba9,,,,,,,,,,,,,,,,,,,,,,
catr,"""[1, 2, 3, 4, 5, 6, 9]""",,,1e00e4dd-e204-4a08-9e10-9b8a02791ba9,,,,,,,,,,,,,,,,,,,,,,
voie,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,1e00e4dd-e204-4a08-9e10-9b8a02791ba9,,,,,,,,,,,,,,,,,,,,,,
v1,"""[2.0, 3.0]""",,,1e00e4dd-e204-4a08-9e10-9b8a02791ba9,,,,,,,,,,,,,,,,,,,,,,
v2,"""[S, N, 7, 5, A, s, m, J, a, G]""",,,1e00e4dd-e204-4a08-9e10-9b8a02791ba9,,,,,,,,,,,,,,,,,,,,,,
circ,"""[0.0, 1.0, 2.0, 3.0, 4.0]""",,,1e00e4dd-e204-4a08-9e10-9b8a02791ba9,,,,,,,,,,,,,,,,,,,,,,
nbv,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,1e00e4dd-e204-4a08-9e10-9b8a02791ba9,,,,,,,,,,,,,,,,,,,,,,
pr,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,1e00e4dd-e204-4a08-9e10-9b8a02791ba9,,,,,,,,,,,,,,,,,,,,,,
pr1,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,1e00e4dd-e204-4a08-9e10-9b8a02791ba9,,,,,,,,,,,,,,,,,,,,,,
vosp,"""[0.0, 1.0, 2.0, 3.0]""",,,1e00e4dd-e204-4a08-9e10-9b8a02791ba9,,,,,,,,,,,,,,,,,,,,,,
prof,"""[0.0, 1.0, 2.0, 3.0, 4.0]""",,,1e00e4dd-e204-4a08-9e10-9b8a02791ba9,,,,,,,,,,,,,,,,,,,,,,
plan,"""[0.0, 1.0, 2.0, 3.0, 4.0]""",,,1e00e4dd-e204-4a08-9e10-9b8a02791ba9,,,,,,,,,,,,,,,,,,,,,,
